NameId	NameFull	NameFormatted	NamePart	NameScientific	IsCurrent	CurrentNameId	CurrentName	CurrentNamePart	YearOf	TaxonRank	Occurrence	Origin	Phyla	Class	Order	Family	Genus
E70C85B7-1EE1-431A-ACE9-FDA20127C046	Abrodictyum C.Presl	<i>Abrodictyum</i> C.Presl	Abrodictyum	<i>Abrodictyum</i> C.Presl, <i>Hymenophyllaceae</i> 20, t. 7 (1843)	false	C75BBC20-45FA-4A4E-B497-80D9BE2194BB	Trichomanes L.	Trichomanes	1843	genus			Tracheophyta	Polypodiopsida	Hymenophyllales	Hymenophyllaceae	Trichomanes
71B5AFA7-6CEE-4A4C-9FD9-CDF49E113EBC	Abrodictyum caudatum (Brack.) Ebihara & K.Iwats.	<i>Abrodictyum caudatum</i> (Brack.) Ebihara & K.Iwats.	Abrodictyum caudatum	<i>Abrodictyum caudatum</i> (Brack.) Ebihara & K.Iwats. in Ebihara et al., <i>Blumea</i> 51: 243 (2006)	false	F414EB78-5A01-4608-8D4C-3533870BA3C8	Trichomanes caudatum Brack.	Trichomanes caudatum	2006	species			Tracheophyta	Polypodiopsida	Hymenophyllales	Hymenophyllaceae	Trichomanes
8D91A569-8934-4C71-B333-54BD6A065433	Abrodictyum elongatum (A.Cunn.) Ebihara & K.Iwats.	<i>Abrodictyum elongatum</i> (A.Cunn.) Ebihara & K.Iwats.	Abrodictyum elongatum	<i>Abrodictyum elongatum</i> (A.Cunn.) Ebihara & K.Iwats. in Ebihara et al., <i>Blumea</i> 51: 244 (2006)	false	4346264E-97E7-4764-A2CF-1938DF96CAA9	Trichomanes elongatum A.Cunn.	Trichomanes elongatum	2006	species			Tracheophyta	Polypodiopsida	Hymenophyllales	Hymenophyllaceae	Trichomanes
2913749F-7BEE-45E5-88F3-E6CA431C65CB	Abrodictyum strictum (Menzies ex Hook. & Grev.) Ebihara & K.Iwats.	<i>Abrodictyum strictum</i> (Menzies ex Hook. & Grev.) Ebihara & K.Iwats.	Abrodictyum strictum	<i>Abrodictyum strictum</i> (Menzies ex Hook. & Grev.) Ebihara & K.Iwats. in Ebihara et al., <i>Blumea</i> 51: 243 (2006)	false	E468EE98-4364-4CE6-9E65-07FAA3DF3996	Trichomanes strictum Menzies ex Hook. & Grev.	Trichomanes strictum	2006	species			Tracheophyta	Polypodiopsida	Hymenophyllales	Hymenophyllaceae	Trichomanes
1BA219D3-B7C4-44B5-9E2E-BFD3E2CE291C	Acrophorus hispidus T.Moore	<i>Acrophorus hispidus</i> T.Moore	Acrophorus hispidus	<i>Acrophorus hispidus</i> T.Moore, <i>Proc. Linn. Soc. London</i> 2: 286 (1854)	false	39755D1D-C897-427B-B9F2-7C1CBE909F8A	Leptolepia novae-zelandiae (Colenso) Mett. ex Diels	Leptolepia novae-zelandiae	1854	species			Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Leptolepia
6E31207E-6273-4A10-9206-FE30B54AEAF5	Acrostichum barbarum L.	<i>Acrostichum barbarum</i> L.	Acrostichum barbarum	<i>Acrostichum barbarum</i> L., <i>Sp. Pl.</i> 1072 (1753)	false	11A20B11-4F0E-4BDE-BE54-2F9906C71AD7	Todea barbara (L.) T.Moore	Todea barbara	1753	species			Tracheophyta	Polypodiopsida	Osmundales	Osmundaceae	Todea
1FFF1FE0-25E1-4674-89BC-697B0E2D2A4D	Acrostichum bifidum (Willd.) Poir.	<i>Acrostichum bifidum</i> (Willd.) Poir.	Acrostichum bifidum	<i>Acrostichum bifidum</i> (Willd.) Poir., <i>Encyc. Suppl. 1,</i> 126 (1810)	false	3AD02BD6-2885-4AC0-92E3-D827CEB2BA1A	Schizaea bifida Willd.	Schizaea bifida	1810	species			Tracheophyta	Polypodiopsida	Schizaeales	Schizaeaceae	Schizaea
6E318B70-1754-4EEE-B97B-D014AEDC8443	Acrostichum bifurcatum Cav.	<i>Acrostichum bifurcatum</i> Cav.	Acrostichum bifurcatum	<i>Acrostichum bifurcatum</i> Cav., <i>Anales Hist. Nat.</i> 1: 105 (1799)	false	A15EF028-0C25-452B-8793-F35019737DAF	Platycerium bifurcatum (Cav.) C.Chr.	Platycerium bifurcatum	1799	species			Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Platycerium
7B592587-7ECE-4599-9BAB-C3B1ACA94118	Acrostichum dichotomum L.	<i>Acrostichum dichotomum</i> L.	Acrostichum dichotomum	<i>Acrostichum dichotomum</i> L., <i>Sp. Pl.</i> 1068 (1753)	false	E9A89311-F11A-4955-9329-18E1D406132B	Schizaea dichotoma (L.) Sm.	Schizaea dichotoma	1753	species			Tracheophyta	Polypodiopsida	Schizaeales	Schizaeaceae	Schizaea
562EC6B2-9913-4793-873D-AFAA780AE248	Acrostichum fistulosum (Labill.) Poir.	<i>Acrostichum fistulosum</i> (Labill.) Poir.	Acrostichum fistulosum	<i>Acrostichum fistulosum</i> (Labill.) Poir., <i>Encyc. Suppl. 1,</i> 125 (1810)	false	B6B1F64B-713A-4DC3-B64F-0B41D2E49368	Schizaea fistulosa Labill.	Schizaea fistulosa	1810	species			Tracheophyta	Polypodiopsida	Schizaeales	Schizaeaceae	Schizaea
B0996F2D-34FE-4E5C-8D7E-9CDC133FF8AA	Acrostichum leptophyllum (L.) Lam. & DC.	<i>Acrostichum leptophyllum</i> (L.) Lam. & DC.	Acrostichum leptophyllum	<i>Acrostichum leptophyllum</i> (L.) Lam. & DC. (1805)	false	11BFCB45-D365-4535-8A57-59F4D2C1233A	Anogramma leptophylla (L.) Link	Anogramma leptophylla	1805	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Anogramma
7FD5A8E8-2A7C-4BBE-90B1-6FADE02090FA	Adiantum L.	<i>Adiantum</i> L.	Adiantum	<i>Adiantum</i> L., <i>Sp. Pl.</i> 1094 (1753)	true	7FD5A8E8-2A7C-4BBE-90B1-6FADE02090FA	Adiantum L.	Adiantum	1753	genus	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
D0A7FC72-08A5-4149-AA74-DBE200958397	Adiantum aethiopicum L.	<i>Adiantum aethiopicum</i> L.	Adiantum aethiopicum	<i>Adiantum aethiopicum</i> L. (1759)	true	D0A7FC72-08A5-4149-AA74-DBE200958397	Adiantum aethiopicum L.	Adiantum aethiopicum	1759	species	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
01FD1504-1D9E-46F3-8C36-4D41F7955D32	Adiantum affine Willd.	<i>Adiantum affine</i> Willd.	Adiantum affine	<i>Adiantum affine</i> Willd. (1810)	false	6C60A815-A040-43AB-AD49-4D4FDC8BC8D9	Adiantum capillus-veneris L.	Adiantum capillus-veneris	1810	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
5B7AECC9-2CC0-4889-9CF6-2E1AE852F204	Adiantum affine var. chathamicum Field	<i>Adiantum affine</i> var. <i>chathamicum</i> Field	Adiantum affine var. chathamicum	<i>Adiantum affine</i> var. <i>chathamicum</i> Field (1890)	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1890	var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
8F5765B6-E6E0-4FA2-93DE-A1C7D93E19CB	Adiantum affine var. heterophyllum Colenso	<i>Adiantum affine</i> var. <i>heterophyllum</i> Colenso	Adiantum affine var. heterophyllum	<i>Adiantum affine</i> var. <i>heterophyllum</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 20: 218 (1888 [1887])	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1888	var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
D287CC25-8599-4ACD-AE07-A5C6FE732BB3	Adiantum affine var. pullum (Colenso) Domin	<i>Adiantum affine</i> var. <i>pullum</i> (Colenso) Domin	Adiantum affine var. pullum	<i>Adiantum affine</i> var. <i>pullum</i> (Colenso) Domin (1913)	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1913	var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
E2AB40DC-EE6C-4B51-82CB-55B2BF21F921	Adiantum assimile Sw.	<i>Adiantum assimile</i> Sw.	Adiantum assimile	<i>Adiantum assimile</i> Sw. (1801)	false	D0A7FC72-08A5-4149-AA74-DBE200958397	Adiantum aethiopicum L.	Adiantum aethiopicum	1801	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
6C60A815-A040-43AB-AD49-4D4FDC8BC8D9	Adiantum capillus-veneris L.	<i>Adiantum capillus-veneris</i> L.	Adiantum capillus-veneris	<i>Adiantum capillus-veneris</i> L. (1753)	true	6C60A815-A040-43AB-AD49-4D4FDC8BC8D9	Adiantum capillus-veneris L.	Adiantum capillus-veneris	1753	species	Wild	Exotic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
BBD2B3B2-5431-4AC1-BFB7-3399EB8C1A1D	Adiantum cuneatum G.Forst.	<i>Adiantum cuneatum</i> G.Forst.	Adiantum cuneatum	<i>Adiantum cuneatum</i> G.Forst., <i>Fl. Ins. Austr.</i> 84 (1786)	false	04342DAC-7CE6-4206-8538-54B9F7BCDE09	Lindsaea trichomanoides Dryand.	Lindsaea trichomanoides	1786	species			Tracheophyta	Polypodiopsida	Polypodiales	Lindsaeaceae	Lindsaea
F53FC9AF-2471-475E-827B-571293B37991	Adiantum cuneatum Langsd. & Fisch.	<i>Adiantum cuneatum</i> Langsd. & Fisch.	Adiantum cuneatum	<i>Adiantum cuneatum</i> Langsd. & Fisch. (1818)	false	7083FAC2-8333-4CC8-9AB4-0FE45180DAF0	Adiantum raddianum C.Presl	Adiantum raddianum	1818	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	<i>Adiantum cunninghamii</i> Hook.	Adiantum cunninghamii	<i>Adiantum cunninghamii</i> Hook. (1851)	true	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1851	species	Wild	Endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	<i>Adiantum diaphanum</i> Blume	Adiantum diaphanum	<i>Adiantum diaphanum</i> Blume (1828)	true	113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	Adiantum diaphanum	1828	species	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
E4BAB1C6-C9AA-4CAF-AC99-ECBE633EDBDA	Adiantum diaphanum var. polymorphum (Colenso) Cheeseman	<i>Adiantum diaphanum</i> var. <i>polymorphum</i> (Colenso) Cheeseman	Adiantum diaphanum var. polymorphum	<i>Adiantum diaphanum</i> var. <i>polymorphum</i> (Colenso) Cheeseman (1906)	false	113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	Adiantum diaphanum	1906	var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
56531242-CF04-4F9F-9F4B-A4E9F4D76497	Adiantum formosum R.Br.	<i>Adiantum formosum</i> R.Br.	Adiantum formosum	<i>Adiantum formosum</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 155 (1810)	true	56531242-CF04-4F9F-9F4B-A4E9F4D76497	Adiantum formosum R.Br.	Adiantum formosum	1810	species	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
4C3D6123-F703-4C75-9C5B-84EEF64744AA	Adiantum formosum var. cunninghamii (Hook.) F.Muell.	<i>Adiantum formosum</i> var. <i>cunninghamii</i> (Hook.) F.Muell.	Adiantum formosum var. cunninghamii	<i>Adiantum formosum</i> var. <i>cunninghamii</i> (Hook.) F.Muell. (1864)	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1864	var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
21777CB4-161A-4D6F-9F9C-692F8CE01AE4	Adiantum fulvum Raoul	<i>Adiantum fulvum</i> Raoul	Adiantum fulvum	<i>Adiantum fulvum</i> Raoul, <i>Choix Pl. Nouv.-Zel.</i> 9 (1846)	true	21777CB4-161A-4D6F-9F9C-692F8CE01AE4	Adiantum fulvum Raoul	Adiantum fulvum	1846	species	Wild	Endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
F69F3D2F-DC5A-41A1-9629-537558C2BF05	Adiantum hispidulum Sw.	<i>Adiantum hispidulum</i> Sw.	Adiantum hispidulum	<i>Adiantum hispidulum</i> Sw. (1801)	true	F69F3D2F-DC5A-41A1-9629-537558C2BF05	Adiantum hispidulum Sw.	Adiantum hispidulum	1801	species	Wild	Non-endemic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
4ABC3145-320D-48A8-9115-FC6D64A25BF1	Adiantum hispidulum var. pubescens (Schkuhr) Large & Braggins	<i>Adiantum hispidulum</i> var. <i>pubescens</i> (Schkuhr) Large & Braggins	Adiantum hispidulum var. pubescens	<i>Adiantum hispidulum</i> var. <i>pubescens</i> (Schkuhr) Large & Braggins	false	F69F3D2F-DC5A-41A1-9629-537558C2BF05	Adiantum hispidulum Sw.	Adiantum hispidulum		var.			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
F23F6C57-0AFF-4AC5-858E-BD177F1B6111	Adiantum lineare (Sw.) Poir.	<i>Adiantum lineare</i> (Sw.) Poir.	Adiantum lineare	<i>Adiantum lineare</i> (Sw.) Poir., <i>Encyc. Suppl. 1,</i> 139 (1810)	false	A8E2AB0B-B4D1-4C72-9C2E-A3A8CDADAE28	Lindsaea linearis Sw.	Lindsaea linearis	1810	species			Tracheophyta	Polypodiopsida	Polypodiales	Lindsaeaceae	Lindsaea
4D655B86-EEF8-415A-B3A3-2EF78F23A4C7	Adiantum pedatum G.Forst.	<i>Adiantum pedatum</i> G.Forst.	Adiantum pedatum	<i>Adiantum pedatum</i> G.Forst. (1786)	false	F69F3D2F-DC5A-41A1-9629-537558C2BF05	Adiantum hispidulum Sw.	Adiantum hispidulum	1786	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
C7E456FE-64F9-4006-A941-15D10D528B2B	Adiantum polymorphum Colenso	<i>Adiantum polymorphum</i> Colenso	Adiantum polymorphum	<i>Adiantum polymorphum</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 20: 215 (1888 [1887])	false	113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	Adiantum diaphanum	1888	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
2BE22631-EB60-47DE-8760-2D74D56519E4	Adiantum pubescens Schkuhr	<i>Adiantum pubescens</i> Schkuhr	Adiantum pubescens	<i>Adiantum pubescens</i> Schkuhr (1809)	false	F69F3D2F-DC5A-41A1-9629-537558C2BF05	Adiantum hispidulum Sw.	Adiantum hispidulum	1809	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
617466AD-8AD1-4FB0-A39B-A7DDBFEE1A23	Adiantum pullum Colenso	<i>Adiantum pullum</i> Colenso	Adiantum pullum	<i>Adiantum pullum</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 25: 319 (1893 [1892])	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1893	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
7083FAC2-8333-4CC8-9AB4-0FE45180DAF0	Adiantum raddianum C.Presl	<i>Adiantum raddianum</i> C.Presl	Adiantum raddianum	<i>Adiantum raddianum</i> C.Presl (1836)	true	7083FAC2-8333-4CC8-9AB4-0FE45180DAF0	Adiantum raddianum C.Presl	Adiantum raddianum	1836	species	Wild	Exotic	Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
3862609A-0F23-4B1A-A843-5D5DD94B2C03	Adiantum setulosum J.Sm.	<i>Adiantum setulosum</i> J.Sm.	Adiantum setulosum	<i>Adiantum setulosum</i> J.Sm. (1846)	false	113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	Adiantum diaphanum	1846	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
5E3519A1-7173-48B0-9D58-3BB929EE2DEE	Adiantum trapeziforme G.Forst.	<i>Adiantum trapeziforme</i> G.Forst.	Adiantum trapeziforme	<i>Adiantum trapeziforme</i> G.Forst. (1786)	false	462448AD-8EC6-4A81-A5E4-DD8E98A85212	Adiantum cunninghamii Hook.	Adiantum cunninghamii	1786	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
0D4C2042-8570-4F89-A038-2D0206EC179B	Adiantum trichomanoides (Dryand.) Poir.	<i>Adiantum trichomanoides</i> (Dryand.) Poir.	Adiantum trichomanoides	<i>Adiantum trichomanoides</i> (Dryand.) Poir., <i>Encyc. Suppl. 1,</i> 140 (1810)	false	04342DAC-7CE6-4206-8538-54B9F7BCDE09	Lindsaea trichomanoides Dryand.	Lindsaea trichomanoides	1810	species			Tracheophyta	Polypodiopsida	Polypodiales	Lindsaeaceae	Lindsaea
892CBD03-0FE6-4B39-96B5-20DABD21BB71	Adiantum trigonum Labill.	<i>Adiantum trigonum</i> Labill.	Adiantum trigonum	<i>Adiantum trigonum</i> Labill. (1807)	false	D0A7FC72-08A5-4149-AA74-DBE200958397	Adiantum aethiopicum L.	Adiantum aethiopicum	1807	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
13872D68-7261-405B-A67F-34FEFCB4A944	Adiantum tuberosum Colenso	<i>Adiantum tuberosum</i> Colenso	Adiantum tuberosum	<i>Adiantum tuberosum</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 20: 217 (1888 [1887])	false	113EBA5E-3E96-4308-BB4C-F01DF9C158F3	Adiantum diaphanum Blume	Adiantum diaphanum	1888	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
A1FCEBA2-867E-477A-B829-D3316758781C	Adiantum viride (Forssk.) Vahl	<i>Adiantum viride</i> (Forssk.) Vahl	Adiantum viride	<i>Adiantum viride</i> (Forssk.) Vahl (1894)	false	89F33A50-2E01-41BE-9224-673ACF7CD3F7	Pellaea viridis (Forssk.) Prantl	Pellaea viridis	1894	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Pellaea
8BF0AD2A-B45D-495E-B001-EF33D41B7129	Adiantum viridescens Colenso	<i>Adiantum viridescens</i> Colenso	Adiantum viridescens	<i>Adiantum viridescens</i> Colenso, <i>Trans. & Proc. New Zealand Inst.</i> 27: 400 (1895)	false	21777CB4-161A-4D6F-9F9C-692F8CE01AE4	Adiantum fulvum Raoul	Adiantum fulvum	1895	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Adiantum
46ECFFE9-0FBD-4CCF-B436-38C2D73900DE	Aleuritopteris F?e	<i>Aleuritopteris</i> F?e	Aleuritopteris	<i>Aleuritopteris</i> F?e (1852)	false	04183F8D-FFBC-4849-BFA3-73D9EFA924D7	Cheilanthes Sw.	Cheilanthes	1852	genus			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Cheilanthes
4F56B537-54DF-44F6-A1CB-1ACBE86F09FA	Allantodia australis R.Br.	<i>Allantodia australis</i> R.Br.	Allantodia australis	<i>Allantodia australis</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 149 (1810)	false	D1163595-077C-4C21-BA1F-C4E661EBAA45	Diplazium australe (R.Br.) N.A.Wakef.	Diplazium australe	1810	species			Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Diplazium
4B92EF93-6138-4435-8552-6026DE2DDF17	Allantodia nipponica (Tagawa) Ching	<i>Allantodia nipponica</i> (Tagawa) Ching	Allantodia nipponica	<i>Allantodia nipponica</i> (Tagawa) Ching, <i>Acta Phytotax. Sin.</i> 9: 56 (1964)	false	F5A94C44-8A2F-41CF-866F-62EF034CCC0B	Diplazium nipponicum Tagawa	Diplazium nipponicum	1964	species			Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Diplazium
325D70BA-D3A4-4B0C-98B1-E36342686A12	Allantodia tenera R.Br.	<i>Allantodia tenera</i> R.Br.	Allantodia tenera	<i>Allantodia tenera</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 149 (1810)	false	D1163595-077C-4C21-BA1F-C4E661EBAA45	Diplazium australe (R.Br.) N.A.Wakef.	Diplazium australe	1810	species			Tracheophyta	Polypodiopsida	Polypodiales	Athyriaceae	Diplazium
2FCB7158-C72E-4C4C-8C33-4D82F9D70FC5	Allosorus Bernh.	<i>Allosorus</i> Bernh.	Allosorus	<i>Allosorus</i> Bernh. (1805)	false	04183F8D-FFBC-4849-BFA3-73D9EFA924D7	Cheilanthes Sw.	Cheilanthes	1805	genus			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Cheilanthes
7F27AC35-980F-49F0-83AC-5E5FB368D4CF	Allosorus esculentus (G.Forst.) C.Presl	<i>Allosorus esculentus</i> (G.Forst.) C.Presl	Allosorus esculentus	<i>Allosorus esculentus</i> (G.Forst.) C.Presl, <i>Tent. Pterid.</i> 154 (1836)	false	997BC9CF-C8D8-4DA6-97C3-25B1AC5004AA	Pteridium esculentum (G.Forst.) Cockayne	Pteridium esculentum	1836	species			Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Pteridium
E7D6CE79-BE32-43F4-A1EF-C21A2BE790A0	Allosorus rotundifolia (G.Forst.) Kunze	<i>Allosorus rotundifolia</i> (G.Forst.) Kunze	Allosorus rotundifolia	<i>Allosorus rotundifolia</i> (G.Forst.) Kunze (1850)	false	A5938253-3F1C-4768-BC26-DE3A0272AF2F	Pellaea rotundifolia (G.Forst.) Hook.	Pellaea rotundifolia	1850	species			Tracheophyta	Polypodiopsida	Polypodiales	Pteridaceae	Pellaea
98A0DC65-F2D8-418C-8355-1190C825F35C	Allosorus scaberulus (A.Rich.) C.Presl	<i>Allosorus scaberulus</i> (A.Rich.) C.Presl	Allosorus scaberulus	<i>Allosorus scaberulus</i> (A.Rich.) C.Presl, <i>Tent. Pterid.</i> 154 (1836)	false	81CACD5F-B8FA-4A81-93D2-67C527554CB3	Paesia scaberula (A.Rich.) Kuhn	Paesia scaberula	1836	species			Tracheophyta	Polypodiopsida	Polypodiales	Dennstaedtiaceae	Paesia
5EB4A7F7-D391-4CD8-A4DE-7E0042B27C2C	Alsophila R.Br.	<i>Alsophila</i> R.Br.	Alsophila	<i>Alsophila</i> R.Br., <i>Prodr. Fl. Nov. Holland.</i> 158 (1810)	false	D4170050-B5D5-47D5-B127-9A5035442B72	Cyathea Sm.	Cyathea	1810	genus			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
83D5BC5B-C2E1-4972-BCCF-4018E8C6E562	Alsophila colensoi Hook.f.	<i>Alsophila colensoi</i> Hook.f.	Alsophila colensoi	<i>Alsophila colensoi</i> Hook.f., <i>Bot. Antarct. Voy. II (Fl. Nov.-Zel.) Part II,</i> 8, t. 73 (1854)	false	65DCA66B-7201-4666-AC33-97998ECFECC0	Cyathea colensoi (Hook.f.) Domin	Cyathea colensoi	1854	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
44536087-3269-49B0-A201-DA335574864B	Alsophila cooperi Hook. ex F.Muell.	<i>Alsophila cooperi</i> Hook. ex F.Muell.	Alsophila cooperi	<i>Alsophila cooperi</i> Hook. ex F.Muell., <i>Fragm. (Mueller) 5,</i> 117 (1866)	false	AEA17B68-0F36-4D18-A243-DFE04718E932	Cyathea cooperi (Hook. ex F.Muell.) Domin	Cyathea cooperi	1866	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
72006C00-807D-4461-A28A-0E51D00F8F5A	Alsophila cunninghamii (Hook.f.) R.M.Tryon	<i>Alsophila cunninghamii</i> (Hook.f.) R.M.Tryon	Alsophila cunninghamii	<i>Alsophila cunninghamii</i> (Hook.f.) R.M.Tryon, <i>Contr. Gray Herb.</i> 200: 36 (1970)	false	54341BA3-C4F2-4D8A-A267-FF683D3A9DD1	Cyathea cunninghamii Hook.f.	Cyathea cunninghamii	1970	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
7AB5ACE7-A8C1-4BA0-AEDD-9BC1F5E5F4A0	Alsophila kermadecensis (W.R.B.Oliv.) R.M.Tryon	<i>Alsophila kermadecensis</i> (W.R.B.Oliv.) R.M.Tryon	Alsophila kermadecensis	<i>Alsophila kermadecensis</i> (W.R.B.Oliv.) R.M.Tryon, <i>Contr. Gray Herb.</i> 200: 37 (1970)	false	C114A323-8749-4D2D-B76C-4BB3B736B557	Cyathea kermadecensis W.R.B.Oliv.	Cyathea kermadecensis	1970	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
55E9B124-468A-46A3-8B94-D7AFA498D5EB	Alsophila milnei (Hook. ex Hook.f.) R.M.Tryon	<i>Alsophila milnei</i> (Hook. ex Hook.f.) R.M.Tryon	Alsophila milnei	<i>Alsophila milnei</i> (Hook. ex Hook.f.) R.M.Tryon, <i>Contr. Gray Herb.</i> 200: 37 (1970)	false	64B067BF-B530-4369-A060-9B32790E0301	Cyathea milnei Hook. ex Hook.f.	Cyathea milnei	1970	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
1BB58C88-BB4C-457C-9FBC-60A7188998D6	Alsophila smithii (Hook.f.) R.M.Tryon	<i>Alsophila smithii</i> (Hook.f.) R.M.Tryon	Alsophila smithii	<i>Alsophila smithii</i> (Hook.f.) R.M.Tryon, <i>Contr. Gray Herb.</i> 200: 37 (1970)	false	FDD4F588-4802-40B8-8525-0B2C5BB91D89	Cyathea smithii Hook.f.	Cyathea smithii	1970	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
309AF43A-A54B-42E3-A9AD-A9807DB76CB3	Alsophila tricolor (Colenso) R.M.Tryon	<i>Alsophila tricolor</i> (Colenso) R.M.Tryon	Alsophila tricolor	<i>Alsophila tricolor</i> (Colenso) R.M.Tryon, <i>Contr. Gray Herb.</i> 200: 37 (1970)	false	E46C7C6C-6A08-4832-A4FA-0E46713B1D42	Cyathea dealbata (G.Forst.) Sw.	Cyathea dealbata	1970	species			Tracheophyta	Polypodiopsida	Cyatheales	Cyatheaceae	Cyathea
D248B79A-3D1C-4C68-8009-F7D50EB11410	Anarthropteris Copel.	<i>Anarthropteris</i> Copel.	Anarthropteris	<i>Anarthropteris</i> Copel., <i>Gen. Fil.</i> 217 (1947)	false	77F43E00-3432-4593-9089-72396837890F	Loxogramme (Blume) C.Presl	Loxogramme	1947	genus			Tracheophyta	Polypodiopsida	Polypodiales	Polypodiaceae	Loxogramme
